User ID,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Electricity_Bill,Water_Bill,Gas_Bill,Internet_Bill,Total_Utility_Cost,Followers,Posts,avg_sentiment_last_month,positive_post_ratio,negative_post_ratio,neutral_post_ratio,sentiment_volatility,Groceries,Entertainment,Healthcare,Transportation,Savings,Total_Expenditure,Risk
576,27,female,2,own,little,moderate,2930,12,radio/TV,1960,906,1849,2421,7136,9005,187,-0.92937729,0.416565828,0.251169268,0.332264904,0.376911181,6650,2166,727,1141,3147,13831,good
577,33,female,2,own,NA,NA,1927,24,education,4136,465,946,1170,6717,6077,347,0.491467565,0.522510181,0.844212325,-0.366722506,0.933453604,7870,1498,2179,2040,2076,15663,good
578,27,male,2,own,little,moderate,2820,36,car,3224,1867,1321,917,7329,4368,71,-0.59503888,0.05463442,0.484020573,0.461345007,0.245525098,3647,5575,2777,2287,2972,17258,bad
579,27,male,1,own,little,NA,937,24,education,4678,310,980,1628,7596,4848,154,0.91614696,0.973078163,0.514095443,-0.487173606,0.969249088,4528,2067,3837,6771,5500,22703,good
580,30,male,2,own,little,moderate,1056,18,car,2548,1624,1772,2452,8396,4949,225,-0.264118497,0.226125331,0.308468281,0.465406387,0.285214939,4094,2975,4697,5018,9185,25969,bad
581,49,male,1,own,little,moderate,3124,12,car,4646,1028,2356,1331,9361,9535,12,-0.346136767,0.30419872,0.573042201,0.12275908,0.767409498,7869,4990,1492,1535,9882,25768,good
582,26,female,2,rent,little,NA,1388,9,furniture/equipment,1216,1100,2403,1650,6369,3809,169,-0.702223899,0.303942512,0.325211196,0.370846291,0.592009538,5729,1383,3331,2727,10331,23501,good
583,33,male,1,rent,little,moderate,2384,36,repairs,2323,401,2496,1605,6825,9373,236,-0.388791569,0.230416662,0.039269414,0.730313924,0.896030855,2750,4774,3669,2828,13505,27526,bad
584,52,female,3,free,NA,NA,2133,12,car,2581,1748,1103,874,6306,6719,495,0.753301524,0.001473822,0.271998605,0.726527573,0.59859393,2291,2407,1208,6333,11195,23434,good
585,20,female,2,rent,little,little,2039,18,furniture/equipment,3919,1715,2708,722,9064,8747,278,0.992668675,0.729344794,0.006379043,0.264276163,0.581103297,4843,1476,2232,6661,5905,21117,bad
586,36,male,2,rent,little,little,2799,9,car,2074,1078,2803,2448,8403,9186,129,-0.263380939,0.9668455,0.978354787,-0.945200287,0.2759122,7098,3717,3213,1868,12565,28461,good
587,21,male,1,own,little,little,1289,12,furniture/equipment,749,513,2025,934,4221,9676,390,-0.102778738,0.224293483,0.96574721,-0.190040693,0.249606426,4174,3127,1826,5735,14222,29084,good
588,47,male,1,own,little,little,1217,18,domestic appliances,1173,1411,1037,1736,5357,3172,98,0.444141876,0.663047192,0.395155297,-0.058202489,0.924840236,2419,6888,3729,1392,12455,26883,bad
589,60,male,2,own,little,little,2246,12,furniture/equipment,2665,1876,1409,1824,7774,6630,338,0.772391561,0.741896327,0.728370854,-0.470267181,0.395054379,4594,1483,1909,5951,9804,23741,bad
590,58,female,1,own,little,little,385,12,radio/TV,1270,700,1040,1628,4638,604,77,0.186088668,0.848425379,0.345806098,-0.194231478,0.434874029,9856,4393,4590,2123,1927,22889,good
591,42,female,2,rent,NA,moderate,1965,24,car,4462,887,2261,2259,9869,1314,407,-0.216948604,0.422629197,0.671093157,-0.093722354,0.783841293,8471,6423,3444,2371,6521,27230,good
592,36,female,1,own,rich,NA,1572,21,business,4863,1188,1605,1222,8878,1631,366,-0.174756318,0.302930906,0.805430043,-0.108360949,0.404941134,9693,4154,3623,1323,6421,25214,good
593,20,female,1,rent,little,moderate,2718,24,car,2484,1369,1085,2175,7113,7676,107,0.391236293,0.325295134,0.946756245,-0.272051379,0.956856202,2210,4437,2113,3020,14808,26588,bad
594,40,male,3,own,NA,little,1358,24,vacation/others,1577,1995,2251,1130,6953,923,276,-0.993563473,0.712621333,0.400212276,-0.112833609,0.764134992,8415,6759,3259,2388,14698,35519,bad
595,32,female,1,own,moderate,moderate,931,6,car,735,1786,587,1492,4600,1028,114,0.239178675,0.816779467,0.783297983,-0.600077449,0.637686318,7097,4831,2111,4650,10146,28835,bad
596,23,female,2,rent,little,little,1442,24,car,888,891,2019,2329,6127,5129,449,-0.289013979,0.181613968,0.265928451,0.552457582,0.892805644,4914,6584,4803,5033,4105,25439,bad
597,36,male,1,own,little,moderate,4241,24,business,3537,1633,2087,2436,9693,233,332,0.588394663,0.370941008,0.990332304,-0.361273312,0.144645318,2406,3737,2085,4744,6628,19600,bad
598,31,male,2,own,little,NA,2775,18,car,2348,1409,1384,1232,6373,2205,132,-0.81401872,0.901940197,0.025769599,0.072290204,0.331356423,3600,5231,4523,1884,1956,17194,bad
599,32,male,2,free,little,NA,3863,24,business,3314,391,947,1678,6330,3727,485,0.176404534,0.80669352,0.603528807,-0.410222326,0.518532701,3760,5539,4152,4399,4767,22617,good
600,45,female,2,own,little,moderate,2329,7,radio/TV,3874,1983,1831,2446,10134,6416,38,-0.03805422,0.984858403,0.659505982,-0.644364384,0.304280686,9546,7912,4639,4411,14288,40796,good
601,30,female,2,own,little,moderate,918,9,furniture/equipment,3778,972,1275,2375,8400,1952,146,0.284651052,0.75424826,0.688045557,-0.442293817,0.769514669,7095,4430,3994,5554,7108,28181,bad
602,34,female,1,free,little,moderate,1837,24,education,1752,1013,1017,2016,5798,5010,204,-0.870292811,0.393195201,0.120387579,0.48641722,0.927287228,8780,7462,3887,1202,1014,22345,bad
603,28,female,3,own,little,NA,3349,36,furniture/equipment,4481,1235,2861,1509,10086,4275,418,0.159967575,0.590637834,0.938529783,-0.529167617,0.481393108,9211,2384,3209,4390,12124,31318,bad
604,23,female,2,own,little,rich,1275,10,furniture/equipment,2622,541,1765,1612,6540,5448,235,0.122969176,0.661014254,0.181183279,0.157802467,0.40791934,8426,2823,4205,5908,4869,26231,good
605,22,male,2,own,quite rich,little,2828,24,furniture/equipment,2650,301,1643,1824,6418,9542,341,0.121320189,0.078455816,0.622753403,0.29879078,0.965395659,5021,2409,2702,2994,4353,17479,good
606,74,male,3,own,little,NA,4526,24,business,1829,524,1302,2225,5880,6290,179,0.206975333,0.544496959,0.222676079,0.232826962,0.50036719,6423,5862,3836,4005,12931,33057,good
607,50,female,2,free,moderate,moderate,2671,36,radio/TV,1858,1100,562,2027,5547,1356,18,0.352935874,0.709320828,0.307216417,-0.016537245,0.54014356,4199,1570,3311,4099,5037,18216,bad
608,33,male,2,own,little,NA,2051,18,radio/TV,2982,888,2374,1570,7814,3476,472,0.609977999,0.167321304,0.546458542,0.286220154,0.416484885,7550,2576,4748,1748,7176,23798,good
609,45,male,2,free,NA,NA,1300,15,car,2517,415,669,1239,4840,5745,49,-0.46035856,0.780631717,0.417193419,-0.197825136,0.918593626,4127,5268,1323,3964,9246,23928,good
610,22,female,2,own,moderate,little,741,12,domestic appliances,1831,1989,1031,1723,6574,3586,34,0.65009882,0.583772781,0.160225601,0.256001619,0.612059935,5274,5887,3573,4200,6243,25177,bad
611,48,female,1,free,moderate,rich,1240,10,car,4844,1217,1305,2276,9642,3684,270,-0.003488635,0.952221786,0.170936402,-0.123158188,0.785957128,2101,1600,906,3271,1182,9060,bad
612,29,female,2,own,rich,little,3357,21,radio/TV,4761,1426,2414,2078,10679,9688,404,-0.845883442,0.042422298,0.418144788,0.539432914,0.830626047,4096,7627,1096,1763,8120,22702,good
613,22,female,2,rent,little,little,3632,24,car,1858,493,2041,2026,6418,8153,452,-0.882898142,0.265326138,0.757282978,-0.022609116,0.407664138,8493,2733,2427,6834,5617,26104,good
614,22,female,2,own,little,NA,1808,18,furniture/equipment,3677,1489,604,2219,7989,3430,235,-0.331523363,0.601553879,0.897964647,-0.499518526,0.490324898,6187,5236,3938,1444,5215,22020,bad
615,48,male,3,own,NA,moderate,12204,48,business,2628,1170,981,2381,7160,2803,481,0.569793954,0.296559912,0.084127662,0.619312426,0.863624597,2375,7327,1710,6078,5197,22687,good
616,27,male,3,free,NA,moderate,9157,60,radio/TV,2680,389,1979,2491,7539,8762,133,0.415361869,0.714424164,0.393103908,-0.107528072,0.426929817,2774,4524,3934,6328,10209,27769,good
617,37,male,2,rent,little,little,3676,6,car,637,421,1240,926,3224,8220,472,0.577229929,0.759005283,0.100245564,0.140749154,0.81454162,6556,5151,4578,2113,9812,28210,good
618,21,female,2,rent,moderate,moderate,3441,30,furniture/equipment,3972,442,2236,1959,8609,7214,47,0.034538113,0.102515964,0.016592481,0.880891555,0.94689309,8645,6076,3855,1243,7968,27787,bad
619,49,male,1,own,little,NA,640,12,car,3332,1293,1651,1572,7848,1453,337,-0.119602004,0.513854464,0.661718683,-0.175573147,0.660889336,2132,2523,3386,4036,14396,26473,good
620,27,male,2,own,little,moderate,3652,21,business,4079,405,2119,1591,8194,5163,260,-0.705094947,0.508890556,0.602449442,-0.111339998,0.767464559,6410,4700,4259,3694,4804,23867,good
621,32,male,2,own,little,NA,1530,18,car,3531,1186,2042,2178,8937,8649,398,-0.343614493,0.36928077,0.163019114,0.467700116,0.824587581,3171,7099,3227,2316,1503,17316,bad
622,38,male,2,own,NA,NA,3914,48,business,4664,727,2697,1736,9824,7675,185,-0.131961268,0.932924863,0.233812833,-0.166737696,0.860535684,9953,7161,4338,4970,9215,35637,bad
623,22,female,2,rent,little,little,1858,12,furniture/equipment,3093,1628,1274,909,6904,767,99,-0.822799141,0.82750632,0.023707754,0.148785926,0.455548004,6845,6866,2535,4094,4612,24952,good
624,65,male,2,free,little,little,2600,18,radio/TV,4800,616,1864,1440,8720,4568,411,-0.558776095,0.697209382,0.834947206,-0.532156588,0.146137113,4646,1356,1571,2888,1235,11696,bad
625,35,male,2,own,NA,NA,1979,15,radio/TV,4318,934,2643,1096,8991,9437,463,0.196450588,0.714326636,0.974690596,-0.689017232,0.461688644,2966,4791,4034,6766,6423,24980,good
626,41,male,2,own,little,rich,2116,6,furniture/equipment,4638,308,1089,1823,7858,6919,46,0.471326228,0.461716144,0.135459537,0.402824319,0.706380607,5951,7555,1335,4765,5005,24611,good
627,29,male,2,own,moderate,moderate,1437,9,car,4323,1073,2410,730,8536,3819,325,0.996695023,0.920994521,0.231475214,-0.152469735,0.505315347,2245,2319,1690,6184,9346,21784,bad
628,36,male,2,own,quite rich,NA,4042,42,furniture/equipment,4542,1396,1822,1597,9357,2845,185,0.866226663,0.694595427,0.868409524,-0.563004951,0.774066836,5129,1191,4346,1941,7989,20596,good
629,64,male,1,own,NA,NA,3832,9,education,2406,1682,2401,2251,8740,7583,470,0.285130399,0.728981062,0.926463798,-0.65544486,0.421284187,8713,3071,4957,5680,5256,27677,good
630,28,female,2,own,little,little,3660,24,radio/TV,1260,522,1071,1348,4201,639,293,-0.157503893,0.861690904,0.419627383,-0.281318287,0.671269727,3801,4700,2677,5036,14761,30975,good
631,44,male,2,own,little,little,1553,18,furniture/equipment,3945,1739,1571,1028,8283,5064,462,0.272354729,0.274071589,0.050622472,0.675305938,0.267777824,7147,2182,2319,6058,6514,24220,bad
632,23,male,2,own,NA,moderate,1444,15,radio/TV,1399,852,1895,1889,6035,4935,470,0.571303236,0.807070904,0.039391834,0.153537262,0.774432493,7679,1226,1251,6873,4997,22026,good
633,19,female,2,rent,little,NA,1980,9,furniture/equipment,4955,1693,1343,2182,10173,3875,90,-0.763327618,0.195240603,0.573949866,0.230809531,0.591126372,3086,5560,3390,2426,5699,20161,bad
634,25,female,1,own,little,moderate,1355,24,car,3447,1015,2646,1651,8759,6142,123,-0.180190221,0.345341952,0.392895109,0.261762939,0.28365795,9485,2886,1059,5683,5650,24763,bad
635,47,male,2,own,little,NA,1393,12,education,2219,1587,1849,1823,7478,7202,49,0.679604571,0.335610454,0.028652428,0.635737118,0.362720056,6782,3969,3615,5882,8924,29172,good
636,28,female,2,own,quite rich,NA,1376,24,radio/TV,780,1641,2939,1320,6680,7412,310,-0.232334096,0.978525468,0.583252392,-0.561777861,0.773747838,3018,3626,2230,4962,8604,22440,good
637,21,male,2,own,little,NA,15653,60,radio/TV,3766,1407,1295,1896,8364,5420,233,0.143744542,0.856537224,0.011302537,0.13216024,0.534341112,5852,7610,4824,1024,3184,22494,good
638,34,female,2,own,little,NA,1493,12,radio/TV,2387,1641,2589,2472,9089,6232,327,0.175538722,0.701169862,0.787371958,-0.48854182,0.294428296,9907,7499,4143,2124,2932,26605,good
639,26,male,2,own,little,little,4370,42,radio/TV,3766,410,1736,861,6773,7991,358,-0.631047494,0.727056762,0.306432823,-0.033489584,0.970544071,3484,5666,2705,3407,6661,21923,bad
640,27,female,0,own,little,little,750,18,education,1166,550,564,2451,4731,2879,124,-0.275529117,0.562072794,0.040258003,0.397669203,0.743612518,2172,7342,3275,3942,2607,19338,bad
641,38,male,1,own,little,moderate,1308,15,repairs,4688,682,2761,1475,9606,1024,195,-0.330977423,0.947090667,0.588352221,-0.535442888,0.961421349,7438,1357,4214,5495,1028,19532,good
642,40,male,3,own,moderate,NA,4623,15,education,1171,306,2468,1986,5931,1681,332,-0.947606583,0.496258753,0.397684414,0.106056833,0.484394541,3248,4744,2319,3768,13333,27412,bad
643,33,male,2,own,little,NA,1851,24,radio/TV,2469,758,1505,973,5705,7814,65,-0.951616472,0.38051771,0.973800413,-0.354318123,0.527590307,2101,4630,886,5156,5424,18197,good
644,32,male,3,own,little,little,1880,18,radio/TV,4656,1407,2153,1726,9942,3424,49,0.663394087,0.163035337,0.544198663,0.292766001,0.908159695,7858,2722,3161,4861,1803,20405,good
645,27,male,2,rent,NA,NA,7980,36,business,3622,507,2752,1751,8632,5813,363,-0.45385838,0.786205652,0.275239181,-0.061444833,0.572544406,8524,4142,784,3428,14538,31416,bad
646,32,male,2,own,little,little,4583,30,furniture/equipment,4400,1199,2338,1025,8962,7126,49,0.036157532,0.734443932,0.709438865,-0.443882797,0.736551021,5564,6621,2587,3170,11269,29211,good
647,26,female,2,own,quite rich,NA,1386,12,car,1023,1713,770,1639,5145,355,356,-0.402548853,0.384355039,0.271492003,0.344152959,0.32695559,2839,1306,2524,5678,10417,22764,bad
648,38,male,2,free,little,rich,947,24,car,2893,1637,2280,1872,8682,4904,470,0.88135849,0.025193414,0.904243291,0.070563295,0.502053822,8704,4119,3002,4093,8221,28139,bad
649,40,male,1,rent,little,little,684,12,education,3617,321,1252,1239,6429,1938,246,-0.481406482,0.838997328,0.374721971,-0.213719298,0.211104879,6838,5446,4322,4475,4962,26043,bad
650,50,male,3,free,little,little,7476,48,education,3093,709,783,1187,5772,109,298,-0.140686375,0.011417983,0.549868563,0.438713454,0.285382032,4918,7041,3342,4742,6916,26959,good
651,37,male,1,own,little,moderate,1922,12,furniture/equipment,2468,1194,2331,1521,7514,2971,271,0.745460501,0.70369978,0.050573104,0.245727117,0.100849074,6244,6101,4419,6624,10804,34192,bad
652,45,male,2,own,little,little,2303,24,car,2253,814,2892,2161,8120,9089,225,0.683867134,0.97025711,0.426121238,-0.396378348,0.135338546,5998,3072,955,6548,2493,19066,bad
653,42,male,3,own,moderate,moderate,8086,36,car,2796,1450,824,1788,6858,7509,156,-0.627797164,0.437661328,0.83236354,-0.270024868,0.979555441,3168,6669,2146,6104,9765,27852,bad
654,35,male,2,own,little,NA,2346,24,car,2761,1108,2608,1055,7532,7518,345,0.60528662,0.234973405,0.805648805,-0.04062221,0.318118326,6308,2507,4367,6198,7899,27279,good
655,22,male,2,free,little,little,3973,14,car,2786,1173,1028,2256,7243,5224,177,-0.083626227,0.70487101,0.224318559,0.070810431,0.696979639,6669,2958,806,2533,8146,21112,good
656,41,male,1,own,little,moderate,888,12,car,4702,313,1294,1975,8284,1115,101,-0.034062256,0.817128142,0.226079071,-0.043207213,0.855189729,6042,1661,2332,6904,10964,27903,bad
657,37,male,2,own,NA,NA,10222,48,radio/TV,3378,1270,2937,934,8519,2293,362,-0.733040055,0.546430316,0.817305312,-0.363735628,0.595594413,5857,1555,2226,3296,9419,22353,good
658,28,female,2,own,little,moderate,4221,30,business,4643,1277,2774,926,9620,8515,68,-0.838796972,0.967035275,0.93039842,-0.897433695,0.23783005,6234,2764,4619,4178,1449,19244,good
659,41,male,2,own,little,moderate,6361,18,furniture/equipment,4144,1313,997,2248,8702,7549,68,0.455878614,0.051668722,0.095360921,0.852970357,0.755304794,5329,1509,3452,3522,9644,23456,good
660,23,male,2,rent,little,rich,1297,12,radio/TV,4932,1335,2736,2036,11039,4258,313,-0.007077695,0.504795598,0.450058639,0.045145762,0.640226269,6469,5726,1356,3262,4422,21235,good
661,23,male,2,own,NA,little,900,12,car,2555,386,992,748,4681,4025,178,-0.126298595,0.718453947,0.337454279,-0.055908226,0.75812553,2779,3897,3495,5235,13997,29403,bad
662,50,male,2,own,little,NA,2241,21,furniture/equipment,1776,1847,2087,817,6527,7070,278,0.459016457,0.862640471,0.870688455,-0.733328927,0.792771961,4908,2788,675,6863,2970,18204,good
663,35,male,3,own,little,moderate,1050,6,furniture/equipment,3266,1208,972,753,6199,7038,372,0.531025798,0.179255612,0.083524915,0.737219473,0.977869331,4260,4730,646,4788,10245,24669,good
664,50,female,1,own,little,rich,1047,6,education,802,1860,2475,2373,7510,4884,54,-0.682183665,0.800003482,0.211125943,-0.011129424,0.616206952,4124,6836,1021,5458,10616,28055,good
665,27,male,3,own,little,NA,6314,24,vacation/others,1138,1624,2490,1264,6516,4100,354,0.220450299,0.552707076,0.752468338,-0.305175413,0.407477001,3256,2948,2553,5998,3157,17912,good
666,34,male,2,own,rich,moderate,3496,30,furniture/equipment,555,1566,2104,1767,5992,1733,190,-0.729291835,0.396553682,0.051293849,0.552152469,0.683618101,8973,2180,3794,1288,4931,21166,good
667,27,female,2,own,little,NA,3609,48,business,1025,421,2870,752,5068,7366,179,0.502750172,0.131715029,0.492535381,0.375749591,0.161596638,3122,7102,789,5522,9477,26012,good
668,43,male,2,rent,little,little,4843,12,car,4623,1470,576,2309,8978,8802,365,0.313910313,0.865295759,0.442107035,-0.307402794,0.907657586,6343,1144,3654,5010,4720,20871,bad
669,47,male,2,own,little,rich,3017,30,radio/TV,2625,1890,928,1257,6700,484,200,0.913229242,0.157273208,0.334401179,0.508325613,0.20744291,7826,4088,2903,4003,13679,32499,good
670,27,male,1,own,moderate,NA,4139,24,business,3787,1049,2033,2248,9117,504,164,-0.862083967,0.309787859,0.394572315,0.295639825,0.395058554,6419,7158,2498,4795,4168,25038,good
671,31,male,2,own,moderate,NA,5742,36,business,864,1679,1365,2400,6308,8275,431,-0.885890558,0.290045532,0.529940587,0.180013881,0.834170843,6478,2700,2105,4349,12313,27945,good
672,42,male,3,own,little,NA,10366,60,car,2146,984,1917,1825,6872,2100,197,-0.435625851,0.871414034,0.161367358,-0.032781393,0.63758114,2535,7275,4395,1150,9593,24948,good
673,24,male,2,own,quite rich,NA,2080,6,car,1418,1954,597,2493,6462,9960,16,-0.476588633,0.672702994,0.571995878,-0.244698872,0.454271968,2267,1485,4516,2750,3929,14947,good
674,41,male,1,own,quite rich,NA,2580,21,business,3297,608,1252,1567,6724,6089,142,-0.506042402,0.796681397,0.805432329,-0.602113726,0.526092093,8966,2056,2765,2248,4756,20791,bad
675,26,female,3,rent,little,NA,4530,30,radio/TV,2031,994,1937,1097,6059,1560,244,0.812509161,0.250467899,0.76016093,-0.010628829,0.869092654,9931,5166,2040,2496,8839,28472,good
676,33,male,2,own,little,NA,5150,24,furniture/equipment,3845,587,2469,1861,8762,7290,54,-0.5009076,0.6248741,0.153899905,0.221225996,0.406003947,6061,4802,4446,3106,11800,30215,good
677,24,male,2,own,moderate,moderate,5595,72,radio/TV,2406,606,1480,1374,5866,7240,323,-0.456100548,0.571745983,0.14924947,0.279004547,0.882684716,2185,7366,2059,6970,2869,21449,bad
678,64,male,1,rent,little,little,2384,24,radio/TV,3586,1917,497,1086,7086,3736,258,0.518796525,0.832830377,0.268174368,-0.101004745,0.179320988,2710,5180,2166,3133,11429,24618,good
679,26,female,2,own,little,NA,1453,18,radio/TV,2575,1213,2303,810,6901,4909,40,-0.100520315,0.90608706,0.361074726,-0.267161787,0.799118593,4263,2953,1323,4469,5495,18503,good
680,56,female,2,own,little,NA,1538,6,education,1213,961,834,1313,4321,4278,32,0.553421114,0.012156771,0.408455581,0.579387647,0.86279287,7094,1272,2019,4752,3708,18845,good
681,37,male,2,free,NA,NA,2279,12,radio/TV,1562,848,1036,716,4162,7345,435,-0.869267685,0.674019919,0.679697217,-0.353717136,0.263635888,7082,7428,1406,1014,12026,28956,good
682,33,male,2,own,little,NA,1478,15,radio/TV,2476,1675,987,1905,7043,6700,403,-0.024857613,0.051835799,0.056680432,0.891483769,0.487311879,9559,5068,4483,1128,1070,21308,good
683,47,male,2,free,little,NA,5103,24,radio/TV,1796,611,743,1583,4733,6097,169,-0.9327728,0.548858665,0.034672704,0.416468631,0.248949797,4772,6517,3374,2307,12560,29530,good
684,31,male,1,own,moderate,moderate,9857,36,business,625,1172,1717,2259,5773,2148,372,-0.874693593,0.287632729,0.391910563,0.320456708,0.735943716,2113,2202,1073,3602,1257,10247,good
685,34,male,2,free,NA,NA,6527,60,car,4096,1382,2379,1240,9097,4880,446,0.812874907,0.3067766,0.697163692,-0.003940292,0.581812991,2490,2643,4053,5399,8032,22617,good
686,27,male,2,own,NA,rich,1347,10,radio/TV,3783,1966,970,870,7589,816,167,-0.721509258,0.352958503,0.193435343,0.453606154,0.671791012,3089,2980,3470,6385,4333,20257,good
687,30,male,2,free,moderate,moderate,2862,36,car,2103,1223,1010,1108,5444,8039,48,0.064841365,0.621292449,0.641504481,-0.26279693,0.27683827,5756,5035,4105,4660,6938,26494,good
688,35,male,2,own,moderate,NA,2753,9,radio/TV,566,1054,2127,1439,5186,5665,424,-0.177808795,0.334049966,0.259828138,0.406121896,0.290571276,4431,5576,3641,4127,6486,24261,good
689,31,male,2,own,rich,little,3651,12,car,732,334,2690,2101,5857,4644,91,-0.305313347,0.732699051,0.886086109,-0.618785159,0.137347593,5277,2960,1617,5086,7549,22489,good
690,25,male,2,own,little,little,975,15,furniture/equipment,2656,744,2254,1911,7565,5076,365,0.799666691,0.404527386,0.895689944,-0.30021733,0.389860782,4669,3887,3191,5781,8646,26174,good
691,25,female,1,own,moderate,moderate,2631,15,repairs,1669,392,1359,1557,4977,3519,267,-0.956353206,0.0683532,0.297287204,0.634359595,0.603770195,3361,5363,2921,4623,4171,20439,good
692,29,male,2,own,moderate,moderate,2896,24,radio/TV,2658,1530,2479,929,7596,7339,215,0.327579372,0.783759842,0.229993754,-0.013753596,0.872141423,4681,4215,2277,2187,13193,26553,good
693,44,male,1,own,NA,little,4716,6,car,4706,652,2838,818,9014,9866,86,0.926788868,0.285758325,0.411303972,0.302937703,0.700234703,9855,5413,2060,6478,7929,31735,good
694,28,male,2,own,little,NA,2284,24,radio/TV,1993,1202,2724,1879,7798,349,486,0.120336367,0.43276688,0.240531585,0.326701535,0.491856691,5604,6651,2197,5317,7012,26781,good
695,50,male,2,rent,quite rich,NA,1236,6,car,4507,1655,931,1483,8576,8965,21,0.873644924,0.685443883,0.672383843,-0.357827727,0.957808103,2916,4056,4280,3332,12732,27316,good
696,29,male,2,own,little,moderate,1103,12,radio/TV,2972,1161,1577,2410,8120,870,304,-0.895484241,0.332456157,0.826064685,-0.158520842,0.747320681,6789,7992,3399,6813,14044,39037,good
697,38,female,0,own,little,NA,926,12,car,3160,458,2830,1164,7612,4463,459,-0.162413362,0.056585656,0.673092131,0.270322213,0.937148683,9053,6005,2115,2880,3230,23283,good
698,24,male,2,own,little,NA,1800,18,radio/TV,3239,1256,1491,803,6789,1177,233,-0.479684418,0.373921047,0.824350447,-0.198271494,0.574829176,6769,2726,755,2746,1700,14696,good
699,40,male,3,rent,little,rich,1905,15,education,2261,323,2301,2327,7212,8527,22,0.46164193,0.944448583,0.396992162,-0.341440745,0.333013847,6406,1566,2040,6501,7147,23660,good
700,29,female,1,rent,quite rich,NA,1123,12,furniture/equipment,4014,703,1283,1397,7397,8680,55,0.962594181,0.641734397,0.156316971,0.201948632,0.147544018,2328,4894,3978,2028,13242,26470,bad
701,46,male,2,free,little,little,6331,48,car,2475,1104,2661,2225,8465,8001,164,-0.486939875,0.671479149,0.737950947,-0.409430096,0.753476366,5954,6527,4741,6404,4008,27634,bad
702,47,female,2,free,moderate,rich,1377,24,radio/TV,2862,815,2078,2416,8171,4958,122,0.308349203,0.632282154,0.360474505,0.007243341,0.209172698,3011,6790,4894,3756,2900,21351,good
703,41,male,2,own,moderate,moderate,2503,30,business,1376,1031,2823,2405,7635,6644,242,-0.603804734,0.198992139,0.671270825,0.129737036,0.372497615,6370,2120,3414,1296,10707,23907,good
704,32,female,2,own,little,moderate,2528,27,business,4312,1687,2660,2422,11081,4819,26,0.130660509,0.418333864,0.270643942,0.311022194,0.579223817,4538,6030,4615,2354,6781,24318,good
705,35,female,2,free,quite rich,NA,5324,15,car,3948,1705,2526,874,9053,2914,369,-0.072135027,0.750939798,0.081229635,0.167830567,0.607974929,7359,6586,866,2105,11645,28561,good
706,24,male,2,own,moderate,moderate,6560,48,car,1812,831,2149,2457,7249,3474,232,0.944010659,0.101372898,0.992581795,-0.093954693,0.640524877,4545,7864,782,2790,1916,17897,bad
707,25,female,2,rent,little,moderate,2969,12,furniture/equipment,1960,1255,1181,1444,5840,1352,363,0.217054545,0.277852776,0.156201508,0.565945716,0.249629797,4861,4508,4798,1508,5604,21279,bad
708,25,female,2,own,little,moderate,1206,9,radio/TV,3209,451,2505,2397,8562,7096,197,-0.300987256,0.276319108,0.988420994,-0.264740102,0.441763664,5672,4667,1439,4757,5631,22166,good
709,37,male,1,own,little,moderate,2118,9,radio/TV,2824,1885,1280,2144,8133,4773,457,-0.77180843,0.432018928,0.977279933,-0.40929886,0.655474804,3798,3377,2399,2133,10875,22582,good
710,32,male,3,own,quite rich,NA,629,18,radio/TV,2233,1246,846,1857,6182,4630,353,-0.697506343,0.980368741,0.793818104,-0.774186845,0.972836978,6634,2222,4418,4584,8143,26001,good
711,35,female,2,free,little,little,1198,6,education,2105,907,2513,2114,7639,6981,374,-0.54936614,0.067502547,0.659422962,0.273074491,0.754868024,9994,5272,3782,6544,6486,32078,bad
712,46,male,3,own,NA,NA,2476,21,car,3063,1940,2183,2459,9645,7049,172,-0.498066677,0.518700994,0.57780705,-0.096508045,0.930343381,2510,2814,2787,4604,2141,14856,good
713,25,male,1,own,little,little,1138,9,radio/TV,3921,719,1677,2224,8541,9621,335,0.701232116,0.179364682,0.866101545,-0.045466227,0.785990852,7375,3719,2083,5357,4689,23223,good
714,27,male,3,own,little,moderate,14027,60,car,4017,1573,2391,1364,9345,6341,476,0.122445577,0.970676545,0.289439522,-0.260116067,0.632545272,9475,7995,3687,6647,14966,42770,bad
715,63,male,2,own,NA,NA,7596,30,car,2897,1440,1467,732,6536,8117,423,0.046781823,0.113303505,0.467681212,0.419015283,0.272821032,4759,2928,1197,3333,14690,26907,good
716,40,male,2,own,NA,NA,3077,30,radio/TV,4235,1165,1977,754,8131,7041,464,-0.770462256,0.403601002,0.619389969,-0.022990972,0.700017087,9547,2897,1710,2671,1936,18761,good
717,32,male,3,free,little,NA,1505,18,radio/TV,3370,1835,1411,1218,7834,9650,83,0.720279387,0.737884985,0.411190476,-0.149075461,0.661041609,8648,2864,967,1135,6635,20249,good
718,31,male,2,own,NA,rich,3148,24,radio/TV,1660,877,2674,1455,6666,7102,242,0.445628606,0.704554428,0.427486454,-0.132040882,0.642222253,5162,4355,4400,4902,2711,21530,good
719,31,male,2,own,moderate,moderate,6148,20,car,742,634,1173,2361,4910,1431,233,-0.864663276,0.422728637,0.330284668,0.246986696,0.540807281,9939,3839,4779,5886,8907,33350,good
